id,project_id,file_name,file_type,status
83,1,Ibitoye-etal_IDI-AN-R-M-2.pdf,pdf,FAILED_LOGIN_REQUIRED
84,1,Ibitoye-etal_IDI-AN-R-M-3.pdf,pdf,FAILED_LOGIN_REQUIRED
85,1,Ibitoye-etal_IDI-AN-R-M-4.pdf,pdf,FAILED_LOGIN_REQUIRED
86,1,Ibitoye-etal_IDI-AN-R-M-5.pdf,pdf,FAILED_LOGIN_REQUIRED
87,1,Ibitoye-etal_IDI-AN-R-M-6.pdf,pdf,FAILED_LOGIN_REQUIRED
88,1,Ibitoye-etal_IDI-AN-R-M-7.pdf,pdf,FAILED_LOGIN_REQUIRED
89,1,Ibitoye-etal_IDI-AN-U-F-1.pdf,pdf,FAILED_LOGIN_REQUIRED
90,1,Ibitoye-etal_IDI-AN-U-F-2.pdf,pdf,FAILED_LOGIN_REQUIRED
91,1,Ibitoye-etal_IDI-AN-U-F-3.pdf,pdf,FAILED_LOGIN_REQUIRED
92,1,Ibitoye-etal_IDI-AN-U-F-4.pdf,pdf,FAILED_LOGIN_REQUIRED
93,1,Ibitoye-etal_IDI-AN-U-F-5.pdf,pdf,FAILED_LOGIN_REQUIRED
94,1,Ibitoye-etal_IDI-AN-U-F-6.pdf,pdf,FAILED_LOGIN_REQUIRED
95,1,Ibitoye-etal_IDI-AN-U-M-1.pdf,pdf,FAILED_LOGIN_REQUIRED
96,1,Ibitoye-etal_IDI-AN-U-M-2.pdf,pdf,FAILED_LOGIN_REQUIRED
97,1,Ibitoye-etal_IDI-AN-U-M-3.pdf,pdf,FAILED_LOGIN_REQUIRED
98,1,Ibitoye-etal_IDI-AN-U-M-4.pdf,pdf,FAILED_LOGIN_REQUIRED
99,1,Ibitoye-etal_IDI-AN-U-M-5.pdf,pdf,FAILED_LOGIN_REQUIRED
100,1,Ibitoye-etal_IDI-AN-U-M-6.pdf,pdf,FAILED_LOGIN_REQUIRED
101,1,Ibitoye-etal_IDI-GO-R-F-13.pdf,pdf,FAILED_LOGIN_REQUIRED
102,1,Ibitoye-etal_IDI-GO-R-F-14.pdf,pdf,FAILED_LOGIN_REQUIRED
103,1,Ibitoye-etal_IDI-GO-R-F-15.pdf,pdf,FAILED_LOGIN_REQUIRED
104,1,Ibitoye-etal_IDI-GO-R-F-16.pdf,pdf,FAILED_LOGIN_REQUIRED
105,1,Ibitoye-etal_IDI-GO-R-F-17.pdf,pdf,FAILED_LOGIN_REQUIRED
106,1,Ibitoye-etal_IDI-GO-R-F-5.pdf,pdf,FAILED_LOGIN_REQUIRED
107,1,Ibitoye-etal_IDI-GO-R-F-6.pdf,pdf,FAILED_LOGIN_REQUIRED
108,1,Ibitoye-etal_IDI-GO-R-F-7.pdf,pdf,FAILED_LOGIN_REQUIRED
109,1,Ibitoye-etal_IDI-GO-R-M-10.pdf,pdf,FAILED_LOGIN_REQUIRED
110,1,Ibitoye-etal_IDI-GO-R-M-11.pdf,pdf,FAILED_LOGIN_REQUIRED
111,1,Ibitoye-etal_IDI-GO-R-M-12.pdf,pdf,FAILED_LOGIN_REQUIRED
112,1,Ibitoye-etal_IDI-GO-R-M-3.pdf,pdf,FAILED_LOGIN_REQUIRED
113,1,Ibitoye-etal_IDI-GO-R-M-4.pdf,pdf,FAILED_LOGIN_REQUIRED
114,1,Ibitoye-etal_IDI-GO-R-M-9.pdf,pdf,FAILED_LOGIN_REQUIRED
115,1,Ibitoye-etal_IDI-GO-U-F-1.pdf,pdf,FAILED_LOGIN_REQUIRED
116,1,Ibitoye-etal_IDI-GO-U-F-10.pdf,pdf,FAILED_LOGIN_REQUIRED
117,1,Ibitoye-etal_IDI-GO-U-F-11.pdf,pdf,FAILED_LOGIN_REQUIRED
118,1,Ibitoye-etal_IDI-GO-U-F-12.pdf,pdf,FAILED_LOGIN_REQUIRED
119,1,Ibitoye-etal_IDI-GO-U-F-2.pdf,pdf,FAILED_LOGIN_REQUIRED
120,1,Ibitoye-etal_IDI-GO-U-F-3.pdf,pdf,FAILED_LOGIN_REQUIRED
121,1,Ibitoye-etal_IDI-GO-U-F-4.pdf,pdf,FAILED_LOGIN_REQUIRED
122,1,Ibitoye-etal_IDI-GO-U-F-8.pdf,pdf,FAILED_LOGIN_REQUIRED
123,1,Ibitoye-etal_IDI-GO-U-F-9.pdf,pdf,FAILED_LOGIN_REQUIRED
124,1,Ibitoye-etal_IDI-GO-U-M-1.pdf,pdf,FAILED_LOGIN_REQUIRED
125,1,Ibitoye-etal_IDI-GO-U-M-2.pdf,pdf,FAILED_LOGIN_REQUIRED
126,1,Ibitoye-etal_IDI-GO-U-M-5.pdf,pdf,FAILED_LOGIN_REQUIRED
127,1,Ibitoye-etal_IDI-GO-U-M-6.pdf,pdf,FAILED_LOGIN_REQUIRED
128,1,Ibitoye-etal_IDI-GO-U-M-7.pdf,pdf,FAILED_LOGIN_REQUIRED
129,1,Ibitoye-etal_IDI-GO-U-M-8.pdf,pdf,FAILED_LOGIN_REQUIRED
130,1,Ibitoye-etal_IDI-LA-R-F-1.pdf,pdf,FAILED_LOGIN_REQUIRED
131,1,Ibitoye-etal_IDI-LA-R-F-2.pdf,pdf,FAILED_LOGIN_REQUIRED
132,1,Ibitoye-etal_IDI-LA-R-F-3.pdf,pdf,FAILED_LOGIN_REQUIRED
133,1,Ibitoye-etal_IDI-LA-R-F-4.pdf,pdf,FAILED_LOGIN_REQUIRED
134,1,Ibitoye-etal_IDI-LA-R-F-5.pdf,pdf,FAILED_LOGIN_REQUIRED
135,1,Ibitoye-etal_IDI-LA-R-F-6.pdf,pdf,FAILED_LOGIN_REQUIRED
136,1,Ibitoye-etal_IDI-LA-R-F-7.pdf,pdf,FAILED_LOGIN_REQUIRED
